noteId	participantId	createdAtMillis	timestampMillisOfFirstNonNMRStatus	firstNonNMRStatus	timestampMillisOfCurrentStatus	currentStatus	timestampMillisOfLatestNonNMRStatus	mostRecentNonNMRStatus
1536819215738339328	8D92E46314F19B71C915156DEFA4A543	1655241228410	-1		-1		-1	
1536856789458636803	06C7B658C5B6735445616F768A6A8528	1655250186682	-1		-1	NEEDS_MORE_RATINGS	-1	
1536554784387239938	20B7107839169D687581599118C8F08A	1655178183063	-1		-1		-1	
1536537169463873537	89955DC5EBF3ED9D3D095D581054329D	1655173983338	-1		-1	NEEDS_MORE_RATINGS	-1	
1536542651570221056	B5A9EA69A6F7FD2F8887AD5D25EC3726	1655175290373	-1		-1		-1	
1536499490991001601	FE6239D685126EC5B2D7DD656B05C0D2	1655165000087	-1		-1		-1	
1536502670856441858	238938F8A35959DAFA9518817DEB65AA	1655165758228	-1		-1		-1	
1536507637403115521	238938F8A35959DAFA9518817DEB65AA	1655166942343	-1		-1		-1	
1536598365936488448	CFE8FA2267E9DDA62FE48CFCEA0CAF6B	1655188573706	-1		-1		-1	
1536594078820970496	4BC29A8E46C9F65072A530A37958D97A	1655187551578	1655322672964	CURRENTLY_RATED_NOT_HELPFUL	1655322672964	NEEDS_MORE_RATINGS	1655322672964	CURRENTLY_RATED_NOT_HELPFUL
1536691816845651968	F6DA8446CC5316D14AB326257C8841AA	1655210854145	-1		-1		-1	
1536705745848254469	05FB2ABEA0E66F71E1611926FD8AC679	1655214175096	-1		-1		-1	
1536695168224600065	275466504636CFC943F13399D546CB34	1655211653187	-1		-1		-1	
1536696465392803850	A87524982D71DEDE3399EB34174E1E0A	1655211962458	-1		-1	NEEDS_MORE_RATINGS	-1	
1536697863622774792	A87524982D71DEDE3399EB34174E1E0A	1655212295837	-1		-1	NEEDS_MORE_RATINGS	-1	
1536706517768056834	9795BF8962792425EFA8D2F4F92685B4	1655214359130	-1		-1	NEEDS_MORE_RATINGS	-1	
1536658281036275712	A8CB5D5E5A53FEA286C15D44FBE39BF6	1655202858586	1664298863750	CURRENTLY_RATED_HELPFUL	1664298863750	NEEDS_MORE_RATINGS	1664298863750	CURRENTLY_RATED_HELPFUL
1536713749511413760	2CD1114EF5BAAD62C8C52DED1E39F757	1655216083303	-1		-1		-1	
1536783735307239429	E9A6ABC0175771C12A95B00C762F2F0D	1655232769215	-1		-1	NEEDS_MORE_RATINGS	-1	
1536782572537057280	20B7107839169D687581599118C8F08A	1655232492002	-1		-1		-1	
1536754015861628928	D85BE0BD82D7192601F9F130F6774FA9	1655225683551	-1		-1	NEEDS_MORE_RATINGS	-1	
1536743327592333313	E9D233B2B8ECA90B3667C2CAD1DB79BB	1655223135265	-1		-1		-1	
1536745168996651009	661FEB9E5B620ED8D0F5F512C296F333	1655223574297	1656215784314	CURRENTLY_RATED_NOT_HELPFUL	1656215784314	NEEDS_MORE_RATINGS	1656215784314	CURRENTLY_RATED_NOT_HELPFUL
1536802003405373440	B9AC28805B1CA8C87ECEC47DFFA4D1C4	1655237124670	-1		-1		-1	
1536828488430370820	E98E0FE09A0FF62D1B2DE83C4F8F728F	1655243439190	-1		-1	NEEDS_MORE_RATINGS	-1	
1536846427107753987	152C664EC474246EB3D5BD53CBEFF1A9	1655247716105	-1		-1	NEEDS_MORE_RATINGS	-1	
1536859413809463296	1E8F0216C8332F06605FA6FE79E01A3C	1655250812377	-1		-1	NEEDS_MORE_RATINGS	-1	
1536856702045364231	398B815612F8A614F72C35BABEF58BC5	1655250165838	1655334709704	CURRENTLY_RATED_NOT_HELPFUL	1655334709704	CURRENTLY_RATED_NOT_HELPFUL	1655334709704	CURRENTLY_RATED_NOT_HELPFUL
1536848731240292352	AE1D16BAC3E1441E0051B8BA5EB02860	1655248265449	-1		-1	NEEDS_MORE_RATINGS	-1	
1547209062546227200	8287473C23000581E5B9AA8BA49800DB	1657718360924	-1		-1	NEEDS_MORE_RATINGS	-1	
1547209272127131649	8287473C23000581E5B9AA8BA49800DB	1657718410891	-1		-1	NEEDS_MORE_RATINGS	-1	
1547206880543395840	8287473C23000581E5B9AA8BA49800DB	1657717840693	1664298863750	CURRENTLY_RATED_HELPFUL	1664298863750	NEEDS_MORE_RATINGS	1664298863750	CURRENTLY_RATED_HELPFUL
1547207384711327747	8287473C23000581E5B9AA8BA49800DB	1657717960896	-1		-1	NEEDS_MORE_RATINGS	-1	
1547209547093139456	8287473C23000581E5B9AA8BA49800DB	1657718476448	-1		-1		-1	
1542327333801013248	E006E2722A2AB27013393E5B105391FD	1656554466171	-1		-1		-1	
1542338773924679683	615DC0EB305BA47DD26564B4CC2E3B9C	1656557193630	-1		-1		-1	
1542334516127272962	615DC0EB305BA47DD26564B4CC2E3B9C	1656556178491	-1		-1	NEEDS_MORE_RATINGS	-1	
1542364036272209920	9795BF8962792425EFA8D2F4F92685B4	1656563216668	-1		-1		-1	
1542363878843191296	9795BF8962792425EFA8D2F4F92685B4	1656563179117	-1		-1		-1	
1542363790385336323	9795BF8962792425EFA8D2F4F92685B4	1656563158024	-1		-1		-1	
1542363417813581825	9795BF8962792425EFA8D2F4F92685B4	1656563069198	-1		-1		-1	
1542366811890524161	9795BF8962792425EFA8D2F4F92685B4	1656563878408	-1		-1		-1	
1542362199355756544	9795BF8962792425EFA8D2F4F92685B4	1656562778695	-1		-1		-1	
1542365044167647233	9795BF8962792425EFA8D2F4F92685B4	1656563456948	-1		-1		-1	
1542367068250689536	9795BF8962792425EFA8D2F4F92685B4	1656563939527	-1		-1	NEEDS_MORE_RATINGS	-1	
1542367163977277442	9795BF8962792425EFA8D2F4F92685B4	1656563962348	-1		-1		-1	
1542365327325118471	9795BF8962792425EFA8D2F4F92685B4	1656563524459	-1		-1		-1	
1542367319342678018	9795BF8962792425EFA8D2F4F92685B4	1656563999393	-1		-1		-1	
1542365177882050562	9795BF8962792425EFA8D2F4F92685B4	1656563488832	-1		-1		-1	
1542364516301799425	9795BF8962792425EFA8D2F4F92685B4	1656563331103	-1		-1		-1	
1542364760469118982	9795BF8962792425EFA8D2F4F92685B4	1656563389311	-1		-1		-1	
1542364635822755842	9795BF8962792425EFA8D2F4F92685B4	1656563359594	-1		-1		-1	
1542370751185133570	9795BF8962792425EFA8D2F4F92685B4	1656564817609	-1		-1		-1	
1542370238414704641	9795BF8962792425EFA8D2F4F92685B4	1656564695356	-1		-1		-1	
1542371258574200833	9795BF8962792425EFA8D2F4F92685B4	1656564938580	-1		-1		-1	
1542360940976476162	9795BF8962792425EFA8D2F4F92685B4	1656562478673	-1		-1		-1	
1542362736532799489	9795BF8962792425EFA8D2F4F92685B4	1656562906765	-1		-1		-1	
1542362646166511616	9795BF8962792425EFA8D2F4F92685B4	1656562885231	-1		-1		-1	
1542323212993921026	7F63C28EB098A8D4FCF0F05639015348	1656553483619	-1		-1	NEEDS_MORE_RATINGS	-1	
1542324362623258627	7F63C28EB098A8D4FCF0F05639015348	1656553757707	-1		-1	NEEDS_MORE_RATINGS	-1	
1542350544840163328	8287473C23000581E5B9AA8BA49800DB	1656560000056	-1		-1	NEEDS_MORE_RATINGS	-1	
1542353148643225600	8287473C23000581E5B9AA8BA49800DB	1656560620830	-1		-1	NEEDS_MORE_RATINGS	-1	
1542307251570020354	4489E45912FBC729663CCA8DBAE9F578	1656549678111	1659063517926	CURRENTLY_RATED_HELPFUL	1659063517926	NEEDS_MORE_RATINGS	1659063517926	CURRENTLY_RATED_HELPFUL
1542407214966743040	8FDB2A89497C08259369FEC79B05E041	1656573511249	-1		-1	NEEDS_MORE_RATINGS	-1	
1542401317737566208	0E15D8EF0E03CAF786E0482D96115DFD	1656572105247	-1		-1	NEEDS_MORE_RATINGS	-1	
1542428904777928704	2E37CDB6CA7D0D77C4FEE73DC24A92F2	1656578682500	1656698790522	CURRENTLY_RATED_NOT_HELPFUL	1656698790522	NEEDS_MORE_RATINGS	1656698790522	CURRENTLY_RATED_NOT_HELPFUL
1542407016395579392	2A6FF8BC4C90DBFED528285C0BA50A3D	1656573463904	1664298863750	CURRENTLY_RATED_HELPFUL	1664298863750	NEEDS_MORE_RATINGS	1664298863750	CURRENTLY_RATED_HELPFUL
1542439906261323778	63CAAE81BC0F106FCA8289843BF0EA43	1656581305462	-1		-1		-1	
1542441568698654720	63CAAE81BC0F106FCA8289843BF0EA43	1656581701814	-1		-1		-1	
1542422199876784128	D5212905CF99916B0F53C2860DFDD682	1656577083926	-1		-1	NEEDS_MORE_RATINGS	-1	
1542422484040880128	D5212905CF99916B0F53C2860DFDD682	1656577151677	-1		-1		-1	
1542396931481141249	9795BF8962792425EFA8D2F4F92685B4	1656571059474	-1		-1	NEEDS_MORE_RATINGS	-1	
1542375301656756224	9795BF8962792425EFA8D2F4F92685B4	1656565902527	-1		-1		-1	
1542378049794150403	9795BF8962792425EFA8D2F4F92685B4	1656566557733	1664298863750	CURRENTLY_RATED_HELPFUL	1664298863750	NEEDS_MORE_RATINGS	1664298863750	CURRENTLY_RATED_HELPFUL
1542378286952620033	9795BF8962792425EFA8D2F4F92685B4	1656566614277	-1		-1		-1	
1542377166318575616	9795BF8962792425EFA8D2F4F92685B4	1656566347096	1664298863750	CURRENTLY_RATED_HELPFUL	1664298863750	NEEDS_MORE_RATINGS	1664298863750	CURRENTLY_RATED_HELPFUL
1542377052225118212	9795BF8962792425EFA8D2F4F92685B4	1656566319894	1664298863750	CURRENTLY_RATED_HELPFUL	1664298863750	NEEDS_MORE_RATINGS	1664298863750	CURRENTLY_RATED_HELPFUL
1542376357275090944	9795BF8962792425EFA8D2F4F92685B4	1656566154206	-1		-1		-1	
1542378471682342912	9795BF8962792425EFA8D2F4F92685B4	1656566658317	-1		-1		-1	
1542376937884196864	9795BF8962792425EFA8D2F4F92685B4	1656566292631	-1		-1		-1	
1542377873398501376	9795BF8962792425EFA8D2F4F92685B4	1656566515677	1664298863750	CURRENTLY_RATED_HELPFUL	1664298863750	NEEDS_MORE_RATINGS	1664298863750	CURRENTLY_RATED_HELPFUL
1542379049196085248	9795BF8962792425EFA8D2F4F92685B4	1656566796009	-1		-1		-1	
1542376492788858881	9795BF8962792425EFA8D2F4F92685B4	1656566186515	-1		-1		-1	
1542377289790398465	9795BF8962792425EFA8D2F4F92685B4	1656566376532	-1		-1		-1	
1542376749039763461	9795BF8962792425EFA8D2F4F92685B4	1656566247618	-1		-1		-1	
1542377640555864064	9795BF8962792425EFA8D2F4F92685B4	1656566460163	-1		-1		-1	
1542376431010865155	9795BF8962792425EFA8D2F4F92685B4	1656566171785	-1		-1		-1	
1542377384921399298	9795BF8962792425EFA8D2F4F92685B4	1656566399216	-1		-1		-1	
1542382324377067520	9795BF8962792425EFA8D2F4F92685B4	1656567576868	-1		-1		-1	
1542373855708286977	9795BF8962792425EFA8D2F4F92685B4	1656565557786	-1		-1		-1	
1542373578166894592	9795BF8962792425EFA8D2F4F92685B4	1656565491613	-1		-1		-1	
1542374048293949443	9795BF8962792425EFA8D2F4F92685B4	1656565603702	-1		-1		-1	
1542372753612963841	9795BF8962792425EFA8D2F4F92685B4	1656565295026	-1		-1		-1	
1542373456011993089	9795BF8962792425EFA8D2F4F92685B4	1656565462489	-1		-1		-1	
1542373266731536384	9795BF8962792425EFA8D2F4F92685B4	1656565417359	-1		-1		-1	
1542372916892995590	9795BF8962792425EFA8D2F4F92685B4	1656565333954	-1		-1		-1	
1542372389442490371	9795BF8962792425EFA8D2F4F92685B4	1656565208201	-1		-1		-1	
1542373351758479362	9795BF8962792425EFA8D2F4F92685B4	1656565437634	-1		-1		-1	
1542373155003670528	9795BF8962792425EFA8D2F4F92685B4	1656565390725	-1		-1		-1	
1542372344966045696	9795BF8962792425EFA8D2F4F92685B4	1656565197592	-1		-1		-1	
1542374220725895170	9795BF8962792425EFA8D2F4F92685B4	1656565644810	-1		-1		-1	
1542373732760653824	9795BF8962792425EFA8D2F4F92685B4	1656565528473	-1		-1		-1	
1542372529611984898	9795BF8962792425EFA8D2F4F92685B4	1656565241622	-1		-1		-1	
1542372483772325888	9795BF8962792425EFA8D2F4F92685B4	1656565230692	-1		-1		-1	
1542513647825498114	18F995D2E8A8120ECC23D6260D44A04F	1656598886817	-1		-1	NEEDS_MORE_RATINGS	-1	
1542466700557406208	5981F418EC76B0F469BEE3867A6479D8	1656587693716	-1		-1	NEEDS_MORE_RATINGS	-1	
1542458648236023811	F5934E661EB9ECAE866CB1CB7399B209	1656585773893	-1		-1	NEEDS_MORE_RATINGS	-1	
1542496775625392128	0AB689C453F1E569091558B03440721F	1656594864168	-1		-1		-1	
1542503094294044673	615DC0EB305BA47DD26564B4CC2E3B9C	1656596370657	-1		-1		-1	
1542505513010704384	09F698CB4856FCA1BBA60DDC3ED59D64	1656596947325	1664298863750	CURRENTLY_RATED_HELPFUL	1664298863750	NEEDS_MORE_RATINGS	1664298863750	CURRENTLY_RATED_HELPFUL
1542499531517939717	7F63C28EB098A8D4FCF0F05639015348	1656595521227	-1		-1		-1	
1542492804403822593	4989ABE826641B6CFB2332AF188FDCFC	1656593917356	1656716190063	CURRENTLY_RATED_NOT_HELPFUL	1656716190063	NEEDS_MORE_RATINGS	1656716190063	CURRENTLY_RATED_NOT_HELPFUL
1542485183076638724	96498ACB06875410872FDD6791603D33	1656592100290	-1		-1	NEEDS_MORE_RATINGS	-1	
1542485934251208705	62E84C22418E1C250A8918E3D9260265	1656592279386	1656636364497	CURRENTLY_RATED_HELPFUL	1656636364497	CURRENTLY_RATED_HELPFUL	1656636364497	CURRENTLY_RATED_HELPFUL
1542508797494579201	EC9A3E3C6F695B4889F3D729F36405C7	1656597730407	-1		-1	NEEDS_MORE_RATINGS	-1	
1542464995975262211	BA603266C30323DD071E7D1287E56C39	1656587287313	-1		-1		-1	
1542463701449441280	BA603266C30323DD071E7D1287E56C39	1656586978673	1664298863750	CURRENTLY_RATED_HELPFUL	1664298863750	NEEDS_MORE_RATINGS	1664298863750	CURRENTLY_RATED_HELPFUL
1542464242703429632	BA603266C30323DD071E7D1287E56C39	1656587107718	1664298863750	CURRENTLY_RATED_HELPFUL	1664298863750	NEEDS_MORE_RATINGS	1664298863750	CURRENTLY_RATED_HELPFUL
1542462804455591938	BA603266C30323DD071E7D1287E56C39	1656586764814	1664298863750	CURRENTLY_RATED_HELPFUL	1664298863750	NEEDS_MORE_RATINGS	1664298863750	CURRENTLY_RATED_HELPFUL
1542462532270534662	BA603266C30323DD071E7D1287E56C39	1656586699920	-1		-1		-1	
1542497035365953536	FFC4F71648C2E77EF5A57984EF727CF4	1656594926098	1664471484378	CURRENTLY_RATED_NOT_HELPFUL	1664471484378	NEEDS_MORE_RATINGS	1664471484378	CURRENTLY_RATED_NOT_HELPFUL
1542592733520355328	D5212905CF99916B0F53C2860DFDD682	1656617742315	-1		-1		-1	
1542593158017560578	D5212905CF99916B0F53C2860DFDD682	1656617843523	-1		-1		-1	
1542593924291633152	D5212905CF99916B0F53C2860DFDD682	1656618026219	-1		-1	NEEDS_MORE_RATINGS	-1	
1542594138461413376	2604F131AE010672B2C44FE63D76362D	1656618077283	1657833385376	CURRENTLY_RATED_HELPFUL	1657833385376	CURRENTLY_RATED_HELPFUL	1657833385376	CURRENTLY_RATED_HELPFUL
1542596681895641089	E8F21C488A799E2664C0B819CD035F67	1656618683698	-1		-1	NEEDS_MORE_RATINGS	-1	
1542578139402059776	9A56AD85B317D2D8C70321B1E838F5A8	1656614262808	-1		-1	NEEDS_MORE_RATINGS	-1	
1542571967659794433	E3BE02CAB27D75A260B0D54C8DCA2423	1656612791352	-1		-1	NEEDS_MORE_RATINGS	-1	
1542551577239597056	E515CAE19C59531B083F72C6C0F7F13F	1656607929894	1661317809380	CURRENTLY_RATED_HELPFUL	1661317809380	CURRENTLY_RATED_HELPFUL	1661317809380	CURRENTLY_RATED_HELPFUL
1542539893854707714	791DFA12C26C341D6E251039AEB466F3	1656605144357	1656698790522	CURRENTLY_RATED_NOT_HELPFUL	1656698790522	CURRENTLY_RATED_NOT_HELPFUL	1656698790522	CURRENTLY_RATED_NOT_HELPFUL
1542546019761750017	C19D2F3A836E64703279D619D796328D	1656606604890	-1		-1	NEEDS_MORE_RATINGS	-1	
1542549016600264709	C19D2F3A836E64703279D619D796328D	1656607319389	-1		-1	NEEDS_MORE_RATINGS	-1	
1542593943073873921	182D9E4A6C865EDAE5985F1B10D71EA8	1656618030696	1656716190063	CURRENTLY_RATED_NOT_HELPFUL	1656716190063	NEEDS_MORE_RATINGS	1656716190063	CURRENTLY_RATED_NOT_HELPFUL
1542553986670141443	30D3643A9FD4E5ECBB2F41EFB3EE5974	1656608504347	1662159797115	CURRENTLY_RATED_HELPFUL	1662159797115	NEEDS_MORE_RATINGS	1662159797115	CURRENTLY_RATED_HELPFUL
1542611528570097666	D0D33EA3E325C74579C53CABB4A8DBDF	1656622223407	-1		-1	NEEDS_MORE_RATINGS	-1	
1542610536092909573	70EA32C85FF0F591C4605AC67F0BF3F8	1656621986793	1656698790522	CURRENTLY_RATED_NOT_HELPFUL	1656698790522	CURRENTLY_RATED_NOT_HELPFUL	1656698790522	CURRENTLY_RATED_NOT_HELPFUL
1542603093262467073	3B27B494100686367490C5452551514A	1656620212271	1664298863750	CURRENTLY_RATED_NOT_HELPFUL	1664298863750	NEEDS_MORE_RATINGS	1664298863750	CURRENTLY_RATED_NOT_HELPFUL
1542618291360768002	E1A1E613F4D17CE06BC0A70C00A327E2	1656623835780	-1		-1		-1	
1542628142539411457	758F091176999ACE1FB80B7F5F8B9B13	1656626184484	-1		-1	NEEDS_MORE_RATINGS	-1	
1542623111627132928	7C6A3E28885B2EDECBD400B37B39DA9E	1656624985022	-1		-1	NEEDS_MORE_RATINGS	-1	
1542620779820597249	7C6A3E28885B2EDECBD400B37B39DA9E	1656624429077	-1		-1	NEEDS_MORE_RATINGS	-1	
1542625246271795202	D5212905CF99916B0F53C2860DFDD682	1656625493961	-1		-1	NEEDS_MORE_RATINGS	-1	
1542625905499025408	D5212905CF99916B0F53C2860DFDD682	1656625651132	-1		-1		-1	
1542625031129157632	D5212905CF99916B0F53C2860DFDD682	1656625442664	-1		-1	NEEDS_MORE_RATINGS	-1	
1542626178929815552	D5212905CF99916B0F53C2860DFDD682	1656625716324	-1		-1		-1	
1542636289836597248	1F6775D3024E69A36903DD249D5F1153	1656628126951	1656698790522	CURRENTLY_RATED_NOT_HELPFUL	1656698790522	CURRENTLY_RATED_NOT_HELPFUL	1656698790522	CURRENTLY_RATED_NOT_HELPFUL
1542636317393264642	5DA178488B9AC189CE2B29CBCB213773	1656628133522	-1		-1		-1	
1542637495959052290	7326D7C028213BAA7DF94BF60251055F	1656628414512	-1		-1		-1	
1542633010935250948	6F1EC6F1C4D58911D2FC8D103ABE0DFE	1656627345203	-1		-1	NEEDS_MORE_RATINGS	-1	
1542643452386476032	F28EE0F9A4753B551A2B1F66529F6365	1656629834636	-1		-1	NEEDS_MORE_RATINGS	-1	
1542635501940838408	D6B55AE8DFF0ED1DCB6BB83129637BA4	1656627939103	1656698790522	CURRENTLY_RATED_HELPFUL	1656698790522	CURRENTLY_RATED_HELPFUL	1656698790522	CURRENTLY_RATED_HELPFUL
1542633552730374146	3ADA1FF1246CDEB847350FB3C4B42F9B	1656627474374	1656698790522	CURRENTLY_RATED_HELPFUL	1656698790522	CURRENTLY_RATED_HELPFUL	1656698790522	CURRENTLY_RATED_HELPFUL
1542638770951970818	94A4B0D6F8879464897F29D85264AC2F	1656628718495	-1		-1		-1	
1542637715967152132	86A500B12665AEF9060402490BB6960F	1656628466966	-1		-1		-1	
1542634676745019393	16841136D4EC8BE2D2063012378F84F2	1656627742361	1656698790522	CURRENTLY_RATED_HELPFUL	1656698790522	CURRENTLY_RATED_HELPFUL	1656698790522	CURRENTLY_RATED_HELPFUL
1542637191762944001	D4E9594EC751DEEE7D67FE95734D9AD0	1656628341989	-1		-1		-1	
1542633021324623873	076030C583B07069ED08875051CBA8FD	1656627347676	1656698790522	CURRENTLY_RATED_HELPFUL	1656698790522	CURRENTLY_RATED_HELPFUL	1656698790522	CURRENTLY_RATED_HELPFUL
1542636781610442755	B541F421F639D28BDDA5F7EB9DF0E3F0	1656628244200	-1		-1		-1	
1542636996920840195	40625ACC55AFE31D886B21316D26C93A	1656628295533	-1		-1		-1	
1542657679964794880	8287473C23000581E5B9AA8BA49800DB	1656633226758	-1		-1		-1	
1542648595584802816	589100D0FF46B1E4801D84B0876F774D	1656631060870	-1		-1	NEEDS_MORE_RATINGS	-1	
1542648132516864001	0AB689C453F1E569091558B03440721F	1656630950465	-1		-1		-1	
1543024272469368832	A672083B4C873CD2312BC266B562DF13	1656720629218	1656759361994	CURRENTLY_RATED_NOT_HELPFUL	1656759361994	NEEDS_MORE_RATINGS	1656759361994	CURRENTLY_RATED_NOT_HELPFUL
1543030495784493056	9A584050B63B3D38D6AE5DECB015A8FB	1656722112973	1657833385376	CURRENTLY_RATED_HELPFUL	1657833385376	CURRENTLY_RATED_HELPFUL	1657833385376	CURRENTLY_RATED_HELPFUL
1543038883465609217	1F2003F9E656505CDDD213F084581EA6	1656724112752	1656737776352	CURRENTLY_RATED_NOT_HELPFUL	1656737776352	NEEDS_MORE_RATINGS	1656737776352	CURRENTLY_RATED_NOT_HELPFUL
1543037821107290113	FA998422E02010317641B0D7D54F5BDC	1656723859506	1656867367626	CURRENTLY_RATED_NOT_HELPFUL	1656867367626	CURRENTLY_RATED_NOT_HELPFUL	1656867367626	CURRENTLY_RATED_NOT_HELPFUL
1543116091811037184	4966D673AA06E705EEFDADC25B5FA1D3	1656742520656	-1		-1	NEEDS_MORE_RATINGS	-1	
1543190680427716609	84656258148090979F23255CE507BE9C	1656760303967	-1		-1		-1	
1543315112718733312	97C620D09D702A33C0DF0DBFA438E906	1656789970936	-1		-1	NEEDS_MORE_RATINGS	-1	
1543326138608394240	393C116836C4323007B5CF90F11217F8	1656792599714	-1		-1		-1	
1543094182281023488	2FF902BA9F364C516E8A3BBFC4FB231A	1656737297038	-1		-1		-1	
1543025517003214848	1838E26B1972ED70CE22FD5A3BD8E001	1656720925939	1656731206381	CURRENTLY_RATED_NOT_HELPFUL	1656731206381	CURRENTLY_RATED_NOT_HELPFUL	1656731206381	CURRENTLY_RATED_NOT_HELPFUL
1543025501781966850	5514A7E7BB7D4B85ABF71814138EBA5C	1656720922310	1656755470615	CURRENTLY_RATED_NOT_HELPFUL	1656755470615	CURRENTLY_RATED_NOT_HELPFUL	1656755470615	CURRENTLY_RATED_NOT_HELPFUL
1543105259693920256	9795BF8962792425EFA8D2F4F92685B4	1656739938077	-1		-1	NEEDS_MORE_RATINGS	-1	
1543113025376251904	A87524982D71DEDE3399EB34174E1E0A	1656741789561	1656780959940	CURRENTLY_RATED_HELPFUL	1656780959940	CURRENTLY_RATED_HELPFUL	1656780959940	CURRENTLY_RATED_HELPFUL
1543240336222261248	0AB689C453F1E569091558B03440721F	1656772142836	-1		-1		-1	
1543240016238809089	0AB689C453F1E569091558B03440721F	1656772066541	-1		-1		-1	
1543240650627469314	0AB689C453F1E569091558B03440721F	1656772217792	-1		-1		-1	
1543246974664728576	37B0D404C90D87DFFBE13983843EAD7F	1656773725589	-1		-1	NEEDS_MORE_RATINGS	-1	
1543261641206161408	C3F32C44AD4731CB7844E17B44A4E03F	1656777222336	-1		-1	NEEDS_MORE_RATINGS	-1	
1543256463136567296	0AB689C453F1E569091558B03440721F	1656775987787	-1		-1		-1	
1543302969504026627	98280092531BA792D8E3166B34320765	1656787075768	-1		-1		-1	
1543268352407220226	0AB689C453F1E569091558B03440721F	1656778822411	-1		-1		-1	
1543268553352130560	0AB689C453F1E569091558B03440721F	1656778870331	-1		-1		-1	
1543351789784666113	826FBB146B861A3782863C755ACE31D3	1656798715432	1656824182480	CURRENTLY_RATED_HELPFUL	1656824182480	CURRENTLY_RATED_HELPFUL	1656824182480	CURRENTLY_RATED_HELPFUL
1543351659300114434	9795BF8962792425EFA8D2F4F92685B4	1656798684322	-1		-1		-1	
1543342629970116611	5B5B064A289F60BE42D4461AB3A55FF0	1656796531562	-1		-1		-1	
1543344491297312768	0709C22A264320253D219D21DF3AA5B3	1656796975336	-1		-1		-1	
1543354969440432128	20B7107839169D687581599118C8F08A	1656799473521	1656806181653	CURRENTLY_RATED_NOT_HELPFUL	1656806181653	NEEDS_MORE_RATINGS	1656806181653	CURRENTLY_RATED_NOT_HELPFUL
1543360692517867520	9795BF8962792425EFA8D2F4F92685B4	1656800838009	-1		-1		-1	
1543359393319727104	8F3ECBD791BE6D76CF2270E30CB79FCF	1656800528255	-1		-1	NEEDS_MORE_RATINGS	-1	
1543062067350949888	D59DE5950936BCAFCB1FC19584CEA3C8	1656729640222	-1		-1		-1	
1543025136420327425	D5212905CF99916B0F53C2860DFDD682	1656720835202	-1		-1		-1	
1543024996401917952	D5212905CF99916B0F53C2860DFDD682	1656720801818	-1		-1		-1	
1543025405279367173	D5212905CF99916B0F53C2860DFDD682	1656720899302	-1		-1		-1	
1543311817534996483	E14B42BD6104B174A2B7A3DA985B915A	1656789185304	-1		-1		-1	
1543356635917197313	9795BF8962792425EFA8D2F4F92685B4	1656799870839	-1		-1	NEEDS_MORE_RATINGS	-1	
1543364999749386240	9795BF8962792425EFA8D2F4F92685B4	1656801864932	-1		-1		-1	
1543370641599909890	9795BF8962792425EFA8D2F4F92685B4	1656803210057	1660073001436	CURRENTLY_RATED_HELPFUL	1660073001436	NEEDS_MORE_RATINGS	1660073001436	CURRENTLY_RATED_HELPFUL
1543370578827939841	9795BF8962792425EFA8D2F4F92685B4	1656803195089	1660185583509	CURRENTLY_RATED_HELPFUL	1660185583509	NEEDS_MORE_RATINGS	1660185583509	CURRENTLY_RATED_HELPFUL
1543107838406434819	9795BF8962792425EFA8D2F4F92685B4	1656740552890	-1		-1		-1	
1543107245214294016	9795BF8962792425EFA8D2F4F92685B4	1656740411462	-1		-1		-1	
1543108076189806593	9795BF8962792425EFA8D2F4F92685B4	1656740609583	-1		-1	NEEDS_MORE_RATINGS	-1	
1543106245661302784	9795BF8962792425EFA8D2F4F92685B4	1656740173158	-1		-1		-1	
1543119577353228288	A87524982D71DEDE3399EB34174E1E0A	1656743351674	-1		-1		-1	
1543126541000916992	84656258148090979F23255CE507BE9C	1656745011937	-1		-1	NEEDS_MORE_RATINGS	-1	
1543172328934166531	77B191927DF3A770A3B4690D0AC35591	1656755928631	-1		-1		-1	
1543322975373365248	8F3ECBD791BE6D76CF2270E30CB79FCF	1656791845541	-1		-1	NEEDS_MORE_RATINGS	-1	
1543354196245639171	8F3ECBD791BE6D76CF2270E30CB79FCF	1656799289177	-1		-1	NEEDS_MORE_RATINGS	-1	
1543201928162775041	87F9A3AD36213601F705EC926F742E9B	1656762985636	-1		-1	NEEDS_MORE_RATINGS	-1	
1543357844996718593	9795BF8962792425EFA8D2F4F92685B4	1656800159107	-1		-1		-1	
1543364033042169856	9795BF8962792425EFA8D2F4F92685B4	1656801634451	-1		-1	NEEDS_MORE_RATINGS	-1	
1543363326591176704	9795BF8962792425EFA8D2F4F92685B4	1656801466021	-1		-1		-1	
1543363731714756608	9795BF8962792425EFA8D2F4F92685B4	1656801562609	-1		-1	NEEDS_MORE_RATINGS	-1	
1543363501330026496	9795BF8962792425EFA8D2F4F92685B4	1656801507680	-1		-1	NEEDS_MORE_RATINGS	-1	
1543363839135141888	9795BF8962792425EFA8D2F4F92685B4	1656801588220	-1		-1	NEEDS_MORE_RATINGS	-1	
1543363633870098432	9795BF8962792425EFA8D2F4F92685B4	1656801539281	-1		-1		-1	
1535079105728757776	88192186E61088AABEB3BE88ED0D1CB1	1654826353899	-1		-1		-1	
